unnamed:_0,area,item,year,yield_hg_ha,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
556,3,1,2001,54553,591.0,63700.17,18.42
557,3,3,2001,283768,591.0,63700.17,17.71
558,3,3,2001,283768,591.0,63700.17,18.42
559,3,4,2001,57495,591.0,63700.17,17.71
560,3,4,2001,57495,591.0,63700.17,18.42
561,3,5,2001,47429,591.0,63700.17,17.71
562,3,5,2001,47429,591.0,63700.17,18.42
563,3,6,2001,25846,591.0,63700.17,17.71
564,3,6,2001,25846,591.0,63700.17,18.42
565,3,7,2001,155212,591.0,63700.17,17.71
566,3,7,2001,155212,591.0,63700.17,18.42
567,3,8,2001,24934,591.0,63700.17,17.71
568,3,8,2001,24934,591.0,63700.17,18.42
569,3,0,2002,100000,591.0,64134.56,17.58
570,3,0,2002,100000,591.0,64134.56,18.07
571,3,1,2002,60791,591.0,64134.56,17.58
572,3,1,2002,60791,591.0,64134.56,18.07
573,3,3,2002,251347,591.0,64134.56,17.58
574,3,3,2002,251347,591.0,64134.56,18.07
575,3,4,2002,57197,591.0,64134.56,17.58
576,3,4,2002,57197,591.0,64134.56,18.07
577,3,5,2002,52691,591.0,64134.56,17.58
578,3,5,2002,52691,591.0,64134.56,18.07
579,3,6,2002,26304,591.0,64134.56,17.58
580,3,6,2002,26304,591.0,64134.56,18.07
581,3,7,2002,155890,591.0,64134.56,17.58
582,3,7,2002,155890,591.0,64134.56,18.07
583,3,8,2002,22398,591.0,64134.56,17.58
584,3,8,2002,22398,591.0,64134.56,18.07
585,3,0,2004,100000,591.0,65003.34,17.67
586,3,0,2004,100000,591.0,65003.34,18.11
587,3,1,2004,63931,591.0,65003.34,17.67
588,3,1,2004,63931,591.0,65003.34,18.11
589,3,3,2004,288717,591.0,65003.34,17.67
590,3,3,2004,288717,591.0,65003.34,18.11
591,3,4,2004,62661,591.0,65003.34,17.67
592,3,4,2004,62661,591.0,65003.34,18.11
593,3,5,2004,45531,591.0,65003.34,17.67
594,3,5,2004,45531,591.0,65003.34,18.11
595,3,6,2004,22075,591.0,65003.34,17.67
596,3,6,2004,22075,591.0,65003.34,18.11
597,3,7,2004,154867,591.0,65003.34,17.67
598,3,7,2004,154867,591.0,65003.34,18.11
599,3,8,2004,25441,591.0,65003.34,17.67
600,3,8,2004,25441,591.0,65003.34,18.11
601,3,0,2005,100000,591.0,65437.73,17.32
602,3,0,2005,100000,591.0,65437.73,17.83
603,3,1,2005,73587,591.0,65437.73,17.32
604,3,1,2005,73587,591.0,65437.73,17.83
605,3,3,2005,283917,591.0,65437.73,17.32
606,3,3,2005,283917,591.0,65437.73,17.83
607,3,4,2005,60165,591.0,65437.73,17.32
608,3,4,2005,60165,591.0,65437.73,17.83
609,3,5,2005,51872,591.0,65437.73,17.32
610,3,5,2005,51872,591.0,65437.73,17.83
611,3,6,2005,27287,591.0,65437.73,17.32
612,3,6,2005,27287,591.0,65437.73,17.83
613,3,7,2005,154472,591.0,65437.73,17.32
614,3,7,2005,154472,591.0,65437.73,17.83
615,3,8,2005,26356,591.0,65437.73,17.32
616,3,8,2005,26356,591.0,65437.73,17.83
617,3,0,2006,100000,591.0,65872.12,18.1
618,3,0,2006,100000,591.0,65872.12,18.35
619,3,1,2006,59030,591.0,65872.12,18.1
620,3,1,2006,59030,591.0,65872.12,18.35
621,3,3,2006,285828,591.0,65872.12,18.1
622,3,3,2006,285828,591.0,65872.12,18.35
623,3,4,2006,70610,591.0,65872.12,18.1
624,3,4,2006,70610,591.0,65872.12,18.35
625,3,5,2006,46778,591.0,65872.12,18.1
626,3,5,2006,46778,591.0,65872.12,18.35
627,3,6,2006,26793,591.0,65872.12,18.1
628,3,6,2006,26793,591.0,65872.12,18.35
629,3,7,2006,143478,591.0,65872.12,18.1
630,3,7,2006,143478,591.0,65872.12,18.35
631,3,8,2006,25302,591.0,65872.12,18.1
632,3,8,2006,25302,591.0,65872.12,18.35
633,3,0,2007,100000,591.0,81582.64,16.71
634,3,0,2007,100000,591.0,81582.64,17.14
635,3,1,2007,76655,591.0,81582.64,16.71
636,3,1,2007,76655,591.0,81582.64,17.14
637,3,3,2007,286765,591.0,81582.64,16.71
638,3,3,2007,286765,591.0,81582.64,17.14
639,3,4,2007,65604,591.0,81582.64,16.71
640,3,4,2007,65604,591.0,81582.64,17.14
641,3,5,2007,47021,591.0,81582.64,16.71
642,3,5,2007,47021,591.0,81582.64,17.14
643,3,6,2007,29712,591.0,81582.64,16.71
644,3,6,2007,29712,591.0,81582.64,17.14
645,3,7,2007,141667,591.0,81582.64,16.71
646,3,7,2007,141667,591.0,81582.64,17.14
647,3,8,2007,26234,591.0,81582.64,16.71
648,3,8,2007,26234,591.0,81582.64,17.14
649,3,0,2008,100000,591.0,87149.01,17.71
650,3,0,2008,100000,591.0,87149.01,18.39
651,3,1,2008,64525,591.0,87149.01,17.71
652,3,1,2008,64525,591.0,87149.01,18.39
653,3,3,2008,279412,591.0,87149.01,17.71
654,3,3,2008,279412,591.0,87149.01,18.39
655,3,4,2008,68278,591.0,87149.01,17.71
656,3,4,2008,68278,591.0,87149.01,18.39
657,3,5,2008,47474,591.0,87149.01,17.71
658,3,5,2008,47474,591.0,87149.01,18.39
659,3,6,2008,28216,591.0,87149.01,17.71
660,3,6,2008,28216,591.0,87149.01,18.39
661,3,7,2008,145105,591.0,87149.01,17.71
662,3,7,2008,145105,591.0,87149.01,18.39
663,3,8,2008,28271,591.0,87149.01,17.71
664,3,8,2008,28271,591.0,87149.01,18.39
665,3,0,2009,101695,591.0,61586.56,18.16
666,3,0,2009,101695,591.0,61586.56,18.09
667,3,1,2009,55760,591.0,61586.56,18.16
668,3,1,2009,55760,591.0,61586.56,18.09
669,3,3,2009,284439,591.0,61586.56,18.16
670,3,3,2009,284439,591.0,61586.56,18.09
671,3,4,2009,68842,591.0,61586.56,18.16
672,3,4,2009,68842,591.0,61586.56,18.09
673,3,5,2009,38752,591.0,61586.56,18.16
674,3,5,2009,38752,591.0,61586.56,18.09
675,3,6,2009,18480,591.0,61586.56,18.16
676,3,6,2009,18480,591.0,61586.56,18.09
677,3,7,2009,151208,591.0,61586.56,18.16
678,3,7,2009,151208,591.0,61586.56,18.09
679,3,8,2009,19628,591.0,61586.56,18.16
680,3,8,2009,19628,591.0,61586.56,18.09
681,3,0,2010,101000,591.0,105915.04,17.33
682,3,0,2010,101000,591.0,105915.04,17.84
683,3,1,2010,78040,591.0,105915.04,17.33
684,3,1,2010,78040,591.0,105915.04,17.84
685,3,3,2010,289849,591.0,105915.04,17.33
686,3,3,2010,289849,591.0,105915.04,17.84
687,3,4,2010,57646,591.0,105915.04,17.33
688,3,4,2010,57646,591.0,105915.04,17.84
689,3,5,2010,48163,591.0,105915.04,17.33
690,3,5,2010,48163,591.0,105915.04,17.84
691,3,6,2010,29053,591.0,105915.04,17.33
692,3,6,2010,29053,591.0,105915.04,17.84
693,3,7,2010,149382,591.0,105915.04,17.33
694,3,7,2010,149382,591.0,105915.04,17.84
695,3,8,2010,27113,591.0,105915.04,17.33
696,3,8,2010,27113,591.0,105915.04,17.84
697,3,0,2011,100000,591.0,100424.62,17.58
698,3,0,2011,100000,591.0,100424.62,17.93
699,3,1,2011,63503,591.0,100424.62,17.58
700,3,1,2011,63503,591.0,100424.62,17.93
701,3,3,2011,286657,591.0,100424.62,17.58
702,3,3,2011,286657,591.0,100424.62,17.93
703,3,4,2011,67901,591.0,100424.62,17.58
704,3,4,2011,67901,591.0,100424.62,17.93
705,3,5,2011,44029,591.0,100424.62,17.58
706,3,5,2011,44029,591.0,100424.62,17.93
707,3,6,2011,26053,591.0,100424.62,17.58
708,3,6,2011,26053,591.0,100424.62,17.93
709,3,7,2011,148754,591.0,100424.62,17.58
710,3,7,2011,148754,591.0,100424.62,17.93
711,3,8,2011,35063,591.0,100424.62,17.58
712,3,8,2011,35063,591.0,100424.62,17.93
713,3,0,2012,100000,591.0,119166.69999999998,18.18
714,3,0,2012,100000,591.0,119166.69999999998,18.43
715,3,1,2012,57346,591.0,119166.69999999998,18.18
716,3,1,2012,57346,591.0,119166.69999999998,18.43
717,3,3,2012,287821,591.0,119166.69999999998,18.18
718,3,3,2012,287821,591.0,119166.69999999998,18.43
719,3,4,2012,66617,591.0,119166.69999999998,18.18
720,3,4,2012,66617,591.0,119166.69999999998,18.43
721,3,5,2012,46534,591.0,119166.69999999998,18.18
722,3,5,2012,46534,591.0,119166.69999999998,18.43
723,3,6,2012,22814,591.0,119166.69999999998,18.18
724,3,6,2012,22814,591.0,119166.69999999998,18.43
725,3,7,2012,148126,591.0,119166.69999999998,18.18
726,3,7,2012,148126,591.0,119166.69999999998,18.43
727,3,8,2012,32199,591.0,119166.69999999998,18.18
728,3,8,2012,32199,591.0,119166.69999999998,18.43
729,3,0,2013,99459,591.0,119166.69999999998,16.45
730,3,0,2013,99459,591.0,119166.69999999998,16.88
731,3,1,2013,66037,591.0,119166.69999999998,16.45
732,3,1,2013,66037,591.0,119166.69999999998,16.88
733,3,3,2013,288984,591.0,119166.69999999998,16.45
734,3,3,2013,288984,591.0,119166.69999999998,16.88
735,3,4,2013,67187,591.0,119166.69999999998,16.45
736,3,4,2013,67187,591.0,119166.69999999998,16.88
737,3,5,2013,40852,591.0,119166.69999999998,16.45
738,3,5,2013,40852,591.0,119166.69999999998,16.88
739,3,6,2013,25391,591.0,119166.69999999998,16.45
740,3,6,2013,25391,591.0,119166.69999999998,16.88
741,3,7,2013,147498,591.0,119166.69999999998,16.45
742,3,7,2013,147498,591.0,119166.69999999998,16.88
743,3,8,2013,26581,591.0,119166.69999999998,16.45
744,3,8,2013,26581,591.0,119166.69999999998,16.88
745,4,1,1992,32344,562.0,8.0,7.44
746,4,3,1992,111301,562.0,8.0,7.44
747,4,8,1992,21600,562.0,8.0,7.44
748,4,1,1993,32261,562.0,8.0,7.69
749,4,3,1993,134416,562.0,8.0,7.69
750,4,8,1993,22257,562.0,8.0,7.69
751,4,1,1994,32667,562.0,23.0,8.84
752,4,3,1994,131195,562.0,23.0,8.84
753,4,8,1994,17842,562.0,23.0,8.84
754,4,1,1995,18261,562.0,23.9,9.76
755,4,3,1995,131196,562.0,23.9,9.76
756,4,8,1995,25480,562.0,23.9,9.76
757,4,1,1996,22239,562.0,32.0,9.55
758,4,3,1996,129626,562.0,32.0,9.55
759,4,8,1996,23569,562.0,32.0,9.55
760,4,1,1997,45548,562.0,41.46,9.1
761,4,3,1997,109362,562.0,41.46,9.1
762,4,8,1997,17009,562.0,41.46,9.1
763,4,1,1998,26082,562.0,50.92,10.28
764,4,3,1998,134409,562.0,50.92,10.28
765,4,8,1998,20651,562.0,50.92,10.28
766,4,1,1999,40303,562.0,60.38,10.11
767,4,3,1999,130618,562.0,60.38,10.11
768,4,8,1999,19466,562.0,60.38,10.11
769,4,1,2000,23178,562.0,69.85,9.68
770,4,3,2000,87349,562.0,69.85,9.68
771,4,8,2000,16679,562.0,69.85,9.68
772,4,1,2001,37913,562.0,79.31,10.18
773,4,3,2001,114619,562.0,79.31,10.18
774,4,8,2001,22263,562.0,79.31,10.18
775,4,1,2002,37380,562.0,88.77,9.41
776,4,3,2002,122814,562.0,88.77,9.41
777,4,8,2002,23877,562.0,88.77,9.41
778,4,1,2004,61791,562.0,204.77,9.55
779,4,3,2004,161509,562.0,204.77,9.55
780,4,8,2004,23416,562.0,204.77,9.55
781,4,1,2005,44692,562.0,220.51,9.58
782,4,3,2005,164459,562.0,220.51,9.58
783,4,8,2005,20252,562.0,220.51,9.58
784,4,1,2006,33271,562.0,227.55,9.89
785,4,3,2006,163418,562.0,227.55,9.89
786,4,8,2006,14627,562.0,227.55,9.89
787,4,1,2007,53262,562.0,241.71,9.44
788,4,3,2007,184719,562.0,241.71,9.44
789,4,8,2007,25837,562.0,241.71,9.44
790,4,1,2008,53424,562.0,218.2,9.51
791,4,3,2008,189096,562.0,218.2,9.51
792,4,8,2008,24322,562.0,218.2,9.51
793,4,1,2009,57763,562.0,198.36,9.67
794,4,3,2009,185496,562.0,198.36,9.67
795,4,8,2009,22374,562.0,198.36,9.67
796,4,1,2010,46724,562.0,278.72,11.31
797,4,3,2010,170146,562.0,278.72,11.31
798,4,8,2010,21192,562.0,278.72,11.31
799,4,1,2011,54257,562.0,278.72,8.93
800,4,3,2011,194426,562.0,278.72,8.93
801,4,8,2011,28800,562.0,278.72,8.93
802,4,1,2012,62215,562.0,278.72,10.2
803,4,3,2012,207151,562.0,278.72,10.2
804,4,8,2012,26010,562.0,278.72,10.2
805,4,1,2013,67114,562.0,278.72,11.08
806,4,3,2013,215290,562.0,278.72,11.08
807,4,8,2013,31273,562.0,278.72,11.08
808,5,1,1990,41821,534.0,17866.0,16.8
809,5,1,1990,41821,534.0,17866.0,20.06
810,5,1,1990,41821,534.0,17866.0,12.11
811,5,1,1990,41821,534.0,17866.0,14.16
812,5,1,1990,41821,534.0,17866.0,18.05
813,5,1,1990,41821,534.0,17866.0,17.47
814,5,3,1990,289832,534.0,17866.0,16.8
815,5,3,1990,289832,534.0,17866.0,20.06
816,5,3,1990,289832,534.0,17866.0,12.11
817,5,3,1990,289832,534.0,17866.0,14.16
818,5,3,1990,289832,534.0,17866.0,18.05
819,5,3,1990,289832,534.0,17866.0,17.47
820,5,4,1990,88000,534.0,17866.0,16.8
821,5,4,1990,88000,534.0,17866.0,20.06
822,5,4,1990,88000,534.0,17866.0,12.11
823,5,4,1990,88000,534.0,17866.0,14.16
824,5,4,1990,88000,534.0,17866.0,18.05
825,5,4,1990,88000,534.0,17866.0,17.47
826,5,5,1990,24883,534.0,17866.0,16.8
827,5,5,1990,24883,534.0,17866.0,20.06
828,5,5,1990,24883,534.0,17866.0,12.11
829,5,5,1990,24883,534.0,17866.0,14.16
830,5,5,1990,24883,534.0,17866.0,18.05
831,5,5,1990,24883,534.0,17866.0,17.47
832,5,6,1990,15718,534.0,17866.0,16.8
833,5,6,1990,15718,534.0,17866.0,20.06
834,5,6,1990,15718,534.0,17866.0,12.11
835,5,6,1990,15718,534.0,17866.0,14.16
836,5,6,1990,15718,534.0,17866.0,18.05
837,5,6,1990,15718,534.0,17866.0,17.47
838,5,7,1990,137140,534.0,17866.0,16.8
839,5,7,1990,137140,534.0,17866.0,20.06
840,5,7,1990,137140,534.0,17866.0,12.11
841,5,7,1990,137140,534.0,17866.0,14.16
842,5,7,1990,137140,534.0,17866.0,18.05
843,5,7,1990,137140,534.0,17866.0,17.47
844,5,8,1990,16344,534.0,17866.0,16.8
845,5,8,1990,16344,534.0,17866.0,20.06
846,5,8,1990,16344,534.0,17866.0,12.11
847,5,8,1990,16344,534.0,17866.0,14.16
848,5,8,1990,16344,534.0,17866.0,18.05
849,5,8,1990,16344,534.0,17866.0,17.47
850,5,1,1991,39938,534.0,17866.0,16.78
851,5,1,1991,39938,534.0,17866.0,20.29
852,5,1,1991,39938,534.0,17866.0,12.22
853,5,1,1991,39938,534.0,17866.0,13.77
854,5,1,1991,39938,534.0,17866.0,18.73
855,5,1,1991,39938,534.0,17866.0,17.85
856,5,3,1991,285359,534.0,17866.0,16.78
857,5,3,1991,285359,534.0,17866.0,20.29
858,5,3,1991,285359,534.0,17866.0,12.22
859,5,3,1991,285359,534.0,17866.0,13.77
860,5,3,1991,285359,534.0,17866.0,18.73
861,5,3,1991,285359,534.0,17866.0,17.85
862,5,4,1991,88427,534.0,17866.0,16.78
863,5,4,1991,88427,534.0,17866.0,20.29
864,5,4,1991,88427,534.0,17866.0,12.22
865,5,4,1991,88427,534.0,17866.0,13.77
866,5,4,1991,88427,534.0,17866.0,18.73
867,5,4,1991,88427,534.0,17866.0,17.85
868,5,5,1991,19865,534.0,17866.0,16.78
869,5,5,1991,19865,534.0,17866.0,20.29
870,5,5,1991,19865,534.0,17866.0,12.22
871,5,5,1991,19865,534.0,17866.0,13.77
872,5,5,1991,19865,534.0,17866.0,18.73
873,5,5,1991,19865,534.0,17866.0,17.85
874,5,6,1991,15551,534.0,17866.0,16.78
875,5,6,1991,15551,534.0,17866.0,20.29
876,5,6,1991,15551,534.0,17866.0,12.22
877,5,6,1991,15551,534.0,17866.0,13.77
878,5,6,1991,15551,534.0,17866.0,18.73
879,5,6,1991,15551,534.0,17866.0,17.85
880,5,7,1991,151142,534.0,17866.0,16.78
881,5,7,1991,151142,534.0,17866.0,20.29
882,5,7,1991,151142,534.0,17866.0,12.22
883,5,7,1991,151142,534.0,17866.0,13.77
884,5,7,1991,151142,534.0,17866.0,18.73
885,5,7,1991,151142,534.0,17866.0,17.85
886,5,8,1991,14698,534.0,17866.0,16.78
887,5,8,1991,14698,534.0,17866.0,20.29
888,5,8,1991,14698,534.0,17866.0,12.22
889,5,8,1991,14698,534.0,17866.0,13.77
890,5,8,1991,14698,534.0,17866.0,18.73
891,5,8,1991,14698,534.0,17866.0,17.85
892,5,1,1992,51721,534.0,22234.0,15.78
893,5,1,1992,51721,534.0,22234.0,19.79
894,5,1,1992,51721,534.0,22234.0,11.21
895,5,1,1992,51721,534.0,22234.0,13.31
896,5,1,1992,51721,534.0,22234.0,18.45
897,5,1,1992,51721,534.0,22234.0,16.89
898,5,3,1992,289220,534.0,22234.0,15.78
899,5,3,1992,289220,534.0,22234.0,19.79
900,5,3,1992,289220,534.0,22234.0,11.21
901,5,3,1992,289220,534.0,22234.0,13.31
902,5,3,1992,289220,534.0,22234.0,18.45
903,5,3,1992,289220,534.0,22234.0,16.89
904,5,4,1992,88346,534.0,22234.0,15.78
905,5,4,1992,88346,534.0,22234.0,19.79
906,5,4,1992,88346,534.0,22234.0,11.21
907,5,4,1992,88346,534.0,22234.0,13.31
908,5,4,1992,88346,534.0,22234.0,18.45
909,5,4,1992,88346,534.0,22234.0,16.89
910,5,5,1992,25431,534.0,22234.0,15.78
911,5,5,1992,25431,534.0,22234.0,19.79
912,5,5,1992,25431,534.0,22234.0,11.21
913,5,5,1992,25431,534.0,22234.0,13.31
914,5,5,1992,25431,534.0,22234.0,18.45
915,5,5,1992,25431,534.0,22234.0,16.89
916,5,6,1992,21141,534.0,22234.0,15.78
917,5,6,1992,21141,534.0,22234.0,19.79
918,5,6,1992,21141,534.0,22234.0,11.21
919,5,6,1992,21141,534.0,22234.0,13.31
920,5,6,1992,21141,534.0,22234.0,18.45
921,5,6,1992,21141,534.0,22234.0,16.89
922,5,7,1992,127548,534.0,22234.0,15.78
923,5,7,1992,127548,534.0,22234.0,19.79
924,5,7,1992,127548,534.0,22234.0,11.21
925,5,7,1992,127548,534.0,22234.0,13.31
926,5,7,1992,127548,534.0,22234.0,18.45
927,5,7,1992,127548,534.0,22234.0,16.89
928,5,8,1992,17812,534.0,22234.0,15.78
929,5,8,1992,17812,534.0,22234.0,19.79
930,5,8,1992,17812,534.0,22234.0,11.21
931,5,8,1992,17812,534.0,22234.0,13.31
932,5,8,1992,17812,534.0,22234.0,18.45
933,5,8,1992,17812,534.0,22234.0,16.89
934,5,1,1993,44261,534.0,23899.0,16.71
935,5,1,1993,44261,534.0,23899.0,20.19
936,5,1,1993,44261,534.0,23899.0,11.84
937,5,1,1993,44261,534.0,23899.0,13.81
938,5,1,1993,44261,534.0,23899.0,18.03
939,5,1,1993,44261,534.0,23899.0,17.42
940,5,3,1993,290981,534.0,23899.0,16.71
941,5,3,1993,290981,534.0,23899.0,20.19
942,5,3,1993,290981,534.0,23899.0,11.84
943,5,3,1993,290981,534.0,23899.0,13.81
944,5,3,1993,290981,534.0,23899.0,18.03
945,5,3,1993,290981,534.0,23899.0,17.42
946,5,4,1993,76400,534.0,23899.0,16.71
947,5,4,1993,76400,534.0,23899.0,20.19
948,5,4,1993,76400,534.0,23899.0,11.84
949,5,4,1993,76400,534.0,23899.0,13.81
950,5,4,1993,76400,534.0,23899.0,18.03
951,5,4,1993,76400,534.0,23899.0,17.42
952,5,5,1993,12834,534.0,23899.0,16.71
953,5,5,1993,12834,534.0,23899.0,20.19
954,5,5,1993,12834,534.0,23899.0,11.84
955,5,5,1993,12834,534.0,23899.0,13.81
956,5,5,1993,12834,534.0,23899.0,18.03
957,5,5,1993,12834,534.0,23899.0,17.42
958,5,6,1993,16168,534.0,23899.0,16.71
959,5,6,1993,16168,534.0,23899.0,20.19
960,5,6,1993,16168,534.0,23899.0,11.84
961,5,6,1993,16168,534.0,23899.0,13.81
962,5,6,1993,16168,534.0,23899.0,18.03
963,5,6,1993,16168,534.0,23899.0,17.42
964,5,7,1993,132702,534.0,23899.0,16.71
965,5,7,1993,132702,534.0,23899.0,20.19
966,5,7,1993,132702,534.0,23899.0,11.84
967,5,7,1993,132702,534.0,23899.0,13.81
968,5,7,1993,132702,534.0,23899.0,18.03
969,5,7,1993,132702,534.0,23899.0,17.42
970,5,8,1993,19658,534.0,23899.0,16.71
971,5,8,1993,19658,534.0,23899.0,20.19
972,5,8,1993,19658,534.0,23899.0,11.84
973,5,8,1993,19658,534.0,23899.0,13.81
974,5,8,1993,19658,534.0,23899.0,18.03
975,5,8,1993,19658,534.0,23899.0,17.42
976,5,1,1994,46620,534.0,21057.0,16.43
977,5,1,1994,46620,534.0,21057.0,19.59
978,5,1,1994,46620,534.0,21057.0,11.6
979,5,1,1994,46620,534.0,21057.0,13.52
980,5,1,1994,46620,534.0,21057.0,19.17
981,5,1,1994,46620,534.0,21057.0,17.36
982,5,3,1994,294270,534.0,21057.0,16.43
983,5,3,1994,294270,534.0,21057.0,19.59
984,5,3,1994,294270,534.0,21057.0,11.6
985,5,3,1994,294270,534.0,21057.0,13.52
986,5,3,1994,294270,534.0,21057.0,19.17
987,5,3,1994,294270,534.0,21057.0,17.36
988,5,4,1994,81537,534.0,21057.0,16.43
989,5,4,1994,81537,534.0,21057.0,19.59
990,5,4,1994,81537,534.0,21057.0,11.6
991,5,4,1994,81537,534.0,21057.0,13.52
992,5,4,1994,81537,534.0,21057.0,19.17
993,5,4,1994,81537,534.0,21057.0,17.36
994,5,5,1994,21697,534.0,21057.0,16.43
995,5,5,1994,21697,534.0,21057.0,19.59
996,5,5,1994,21697,534.0,21057.0,11.6
997,5,5,1994,21697,534.0,21057.0,13.52
998,5,5,1994,21697,534.0,21057.0,19.17
999,5,5,1994,21697,534.0,21057.0,17.36
1000,5,6,1994,19999,534.0,21057.0,16.43
1001,5,6,1994,19999,534.0,21057.0,19.59
1002,5,6,1994,19999,534.0,21057.0,11.6
1003,5,6,1994,19999,534.0,21057.0,13.52
1004,5,6,1994,19999,534.0,21057.0,19.17
1005,5,6,1994,19999,534.0,21057.0,17.36
1006,5,7,1994,140961,534.0,21057.0,16.43
1007,5,7,1994,140961,534.0,21057.0,19.59
1008,5,7,1994,140961,534.0,21057.0,11.6
1009,5,7,1994,140961,534.0,21057.0,13.52
1010,5,7,1994,140961,534.0,21057.0,19.17
1011,5,7,1994,140961,534.0,21057.0,17.36
1012,5,8,1994,11356,534.0,21057.0,16.43
1013,5,8,1994,11356,534.0,21057.0,19.59
1014,5,8,1994,11356,534.0,21057.0,11.6
1015,5,8,1994,11356,534.0,21057.0,13.52
1016,5,8,1994,11356,534.0,21057.0,19.17
1017,5,8,1994,11356,534.0,21057.0,17.36
1018,5,1,1995,48263,534.0,25598.0,16.14
1019,5,1,1995,48263,534.0,25598.0,20.12
1020,5,1,1995,48263,534.0,25598.0,11.39
1021,5,1,1995,48263,534.0,25598.0,13.14
1022,5,1,1995,48263,534.0,25598.0,18.88
1023,5,1,1995,48263,534.0,25598.0,16.95
1024,5,3,1995,298183,534.0,25598.0,16.14
1025,5,3,1995,298183,534.0,25598.0,20.12
1026,5,3,1995,298183,534.0,25598.0,11.39
1027,5,3,1995,298183,534.0,25598.0,13.14
1028,5,3,1995,298183,534.0,25598.0,18.88
1029,5,3,1995,298183,534.0,25598.0,16.95
1030,5,4,1995,88003,534.0,25598.0,16.14
1031,5,4,1995,88003,534.0,25598.0,20.12
1032,5,4,1995,88003,534.0,25598.0,11.39
1033,5,4,1995,88003,534.0,25598.0,13.14
1034,5,4,1995,88003,534.0,25598.0,18.88
1035,5,4,1995,88003,534.0,25598.0,16.95
1036,5,5,1995,18555,534.0,25598.0,16.14
1037,5,5,1995,18555,534.0,25598.0,20.12
1038,5,5,1995,18555,534.0,25598.0,11.39
1039,5,5,1995,18555,534.0,25598.0,13.14
1040,5,5,1995,18555,534.0,25598.0,18.88
1041,5,5,1995,18555,534.0,25598.0,16.95
1042,5,6,1995,15318,534.0,25598.0,16.14
1043,5,6,1995,15318,534.0,25598.0,20.12
1044,5,6,1995,15318,534.0,25598.0,11.39
1045,5,6,1995,15318,534.0,25598.0,13.14
1046,5,6,1995,15318,534.0,25598.0,18.88
1047,5,6,1995,15318,534.0,25598.0,16.95
1048,5,7,1995,155252,534.0,25598.0,16.14
1049,5,7,1995,155252,534.0,25598.0,20.12
1050,5,7,1995,155252,534.0,25598.0,11.39
1051,5,7,1995,155252,534.0,25598.0,13.14
1052,5,7,1995,155252,534.0,25598.0,18.88
1053,5,7,1995,155252,534.0,25598.0,16.95
1054,5,8,1995,17899,534.0,25598.0,16.14
1055,5,8,1995,17899,534.0,25598.0,20.12
1056,5,8,1995,17899,534.0,25598.0,11.39
1057,5,8,1995,17899,534.0,25598.0,13.14
1058,5,8,1995,17899,534.0,25598.0,18.88
1059,5,8,1995,17899,534.0,25598.0,16.95
1060,5,1,1996,57689,534.0,31185.0,16.12
1061,5,1,1996,57689,534.0,31185.0,20.06
1062,5,1,1996,57689,534.0,31185.0,11.29
1063,5,1,1996,57689,534.0,31185.0,13.05
1064,5,1,1996,57689,534.0,31185.0,19.13
1065,5,1,1996,57689,534.0,31185.0,17.05
1066,5,3,1996,312853,534.0,31185.0,16.12
1067,5,3,1996,312853,534.0,31185.0,20.06
1068,5,3,1996,312853,534.0,31185.0,11.29
1069,5,3,1996,312853,534.0,31185.0,13.05
1070,5,3,1996,312853,534.0,31185.0,19.13
1071,5,3,1996,312853,534.0,31185.0,17.05
1072,5,4,1996,63540,534.0,31185.0,16.12
1073,5,4,1996,63540,534.0,31185.0,20.06
1074,5,4,1996,63540,534.0,31185.0,11.29
1075,5,4,1996,63540,534.0,31185.0,13.05
1076,5,4,1996,63540,534.0,31185.0,19.13
1077,5,4,1996,63540,534.0,31185.0,17.05
1078,5,5,1996,20677,534.0,31185.0,16.12
1079,5,5,1996,20677,534.0,31185.0,20.06
1080,5,5,1996,20677,534.0,31185.0,11.29
1081,5,5,1996,20677,534.0,31185.0,13.05
1082,5,5,1996,20677,534.0,31185.0,19.13
1083,5,5,1996,20677,534.0,31185.0,17.05
1084,5,6,1996,18740,534.0,31185.0,16.12
1085,5,6,1996,18740,534.0,31185.0,20.06
1086,5,6,1996,18740,534.0,31185.0,11.29
1087,5,6,1996,18740,534.0,31185.0,13.05
1088,5,6,1996,18740,534.0,31185.0,19.13
1089,5,6,1996,18740,534.0,31185.0,17.05
1090,5,7,1996,172474,534.0,31185.0,16.12
1091,5,7,1996,172474,534.0,31185.0,20.06
1092,5,7,1996,172474,534.0,31185.0,11.29
1093,5,7,1996,172474,534.0,31185.0,13.05
1094,5,7,1996,172474,534.0,31185.0,19.13
1095,5,7,1996,172474,534.0,31185.0,17.05
1096,5,8,1996,21673,534.0,31185.0,16.12
1097,5,8,1996,21673,534.0,31185.0,20.06
1098,5,8,1996,21673,534.0,31185.0,11.29
1099,5,8,1996,21673,534.0,31185.0,13.05
1100,5,8,1996,21673,534.0,31185.0,19.13
1101,5,8,1996,21673,534.0,31185.0,17.05
1102,5,1,1997,59403,534.0,34091.0,16.48
1103,5,1,1997,59403,534.0,34091.0,20.16
1104,5,1,1997,59403,534.0,34091.0,12.13
1105,5,1,1997,59403,534.0,34091.0,13.93
1106,5,1,1997,59403,534.0,34091.0,18.94
1107,5,1,1997,59403,534.0,34091.0,17.51
